boy_rate,学位名称,最近五年平均薪酬,girl_rate,专业名称,id,level1,本科专科,level2,专业大类,level3,专业小类,学制,name,rank,平均薪酬,专业代码,special_id,view_month,view_total,view_week
77,理学学士,16000,23,声学,gkspecial1135,1,本科(普通),9,理学,52,物理学类,四年,声学,0,177504,070204T,1135,196,225296,73
0,理学学士,0,0,量子信息科学,gkspecial8798,1,本科(普通),9,理学,52,物理学类,四年,量子信息科学,0,165733,070206T,8798,227,222885,49
0,理学学士,0,0,系统科学与工程,gkspecial8375,1,本科(普通),9,理学,52,物理学类,四年,系统科学与工程,0,0,070205T,8375,75,203424,29
34,理学学士,11200,66,化学,gkspecial121,1,本科(普通),9,理学,53,化学类,四年,化学,976,111099,070301,121,850,1171448,307
56,"理学学士,工学学士",10100,44,应用化学,gkspecial122,1,本科(普通),9,理学,53,化学类,四年,应用化学,975,111078,070302,122,541,826514,222
47,理学学士,10900,53,化学生物学,gkspecial1136,1,本科(普通),9,理学,53,化学类,四年,化学生物学,0,109413,070303T,1136,167,559822,65
56,理学学士,11300,44,分子科学与工程,gkspecial1137,1,本科(普通),9,理学,53,化学类,四年,分子科学与工程,0,113236,070304T,1137,123,292730,47
0,理学学士,0,0,能源化学,gkspecial1279,1,本科(普通),9,理学,53,化学类,四年,能源化学,0,113751,070305T,1279,100,210605,33
0,理学学士,0,0,化学测量学与技术,gkspecial8799,1,本科(普通),9,理学,53,化学类,四年,化学测量学与技术,0,109430,070306T,8799,51,64018,14
0,理学学士,0,0,资源化学,gkspecial9781,1,本科(普通),9,理学,53,化学类,四年,资源化学,0,132316,070307T,9781,40,2536,14
80,理学学士,15400,20,天文学,gkspecial123,1,本科(普通),9,理学,54,天文学类,四年,天文学,974,149516,070401,123,551,859923,206
31,理学学士,10500,69,地理科学,gkspecial124,1,本科(普通),9,理学,55,地理科学类,四年,地理科学,973,79482,070501,124,772,1133647,322
53,理学学士,12500,47,地理信息科学,gkspecial127,1,本科(普通),9,理学,55,地理科学类,四年,地理信息科学,970,121683,070504,127,1194,1080157,470
45,"理学学士,管理学学士",11900,55,人文地理与城乡规划,gkspecial126,1,本科(普通),9,理学,55,地理科学类,四年,人文地理与城乡规划,971,77145,070503,126,577,878207,252
47,"理学学士,管理学学士",11800,53,自然地理与资源环境,gkspecial125,1,本科(普通),9,理学,55,地理科学类,四年,自然地理与资源环境,972,86209,070502,125,334,726779,119
48,理学学士,13100,52,大气科学,gkspecial128,1,本科(普通),9,理学,56,大气科学类,四年,大气科学,969,103890,070601,128,485,489944,185
50,理学学士,13500,50,应用气象学,gkspecial129,1,本科(普通),9,理学,56,大气科学类,四年,应用气象学,968,0,070602,129,322,481267,117
0,"理学学士,工学学士",0,0,气象技术与工程,gkspecial8800,1,本科(普通),9,理学,56,大气科学类,四年,气象技术与工程,0,116978,070603T,8800,93,103241,33
0,理学学士,0,0,地球系统科学,gkspecial9782,1,本科(普通),9,理学,56,大气科学类,四年,地球系统科学,0,155045,070604T,9782,55,4969,21
55,理学学士,11000,45,海洋资源与环境,gkspecial1138,1,本科(普通),9,理学,57,海洋科学类,四年,海洋资源与环境,0,81953,070703T,1138,95,460057,33
55,理学学士,9700,45,海洋科学,gkspecial130,1,本科(普通),9,理学,57,海洋科学类,四年,海洋科学,967,100665,070701,130,248,397240,71
0,理学学士,10500,0,军事海洋学,gkspecial1139,1,本科(普通),9,理学,57,海洋科学类,四年,军事海洋学,0,152695,070704T,1139,53,283182,17
64,"理学学士,工学学士",11600,36,海洋技术,gkspecial131,1,本科(普通),9,理学,57,海洋科学类,四年,海洋技术,966,134569,070702,131,173,178840,68
77,理学学士,14200,23,地球物理学,gkspecial132,1,本科(普通),9,理学,58,地球物理学类,四年,地球物理学,965,107049,070801,132,252,327447,80
78,"理学学士,工学学士",12600,22,空间科学与技术,gkspecial133,1,本科(普通),9,理学,58,地球物理学类,四年,空间科学与技术,964,167958,070802,133,106,234272,35
0,工学学士,0,0,防灾减灾科学与工程,gkspecial8376,1,本科(普通),9,理学,58,地球物理学类,四年,防灾减灾科学与工程,0,0,070803T,8376,81,97575,31
0,理学学士,0,0,行星科学,gkspecial9327,1,本科(普通),9,理学,58,地球物理学类,四年,行星科学,0,127399,070804TK,9327,65,15250,18
31,理学学士,13200,69,古生物学,gkspecial1141,1,本科(普通),9,理学,59,地质学类,四年,古生物学,0,142741,070904T,1141,138,580126,48
74,理学学士,13900,26,地质学,gkspecial134,1,本科(普通),9,理学,59,地质学类,四年,地质学,963,103890,070901,134,403,376496,153
66,"理学学士,工学学士",14000,34,地球信息科学与技术,gkspecial1140,1,本科(普通),9,理学,59,地质学类,四年,地球信息科学与技术,0,127754,070903T,1140,136,236401,50
72,理学学士,13700,28,地球化学,gkspecial135,1,本科(普通),9,理学,59,地质学类,四年,地球化学,962,126935,070902,135,113,155930,42
29,理学学士,10900,71,生物科学,gkspecial136,1,本科(普通),9,理学,60,生物科学类,四年,生物科学,961,107766,071001,136,900,1442351,334
47,"理学学士,工学学士",10100,53,生物技术,gkspecial137,1,本科(普通),9,理学,60,生物科学类,四年,生物技术,960,108289,071002,137,699,1172619,275
53,"理学学士,工学学士",12700,47,生物信息学,gkspecial138,1,本科(普通),9,理学,60,生物科学类,四年,生物信息学,959,107802,071003,138,415,431008,162
43,理学学士,9900,57,生态学,gkspecial139,1,本科(普通),9,理学,60,生物科学类,四年,生态学,1000000,106926,071004,139,285,359975,103
0,理学学士,0,0,神经科学,gkspecial8378,1,本科(普通),9,理学,60,生物科学类,四年,神经科学,0,0,071006T,8378,120,164141,50
0,理学学士,0,0,整合科学,gkspecial8377,1,本科(普通),9,理学,60,生物科学类,四年,整合科学,0,122425,071005T,8377,53,118827,19
22,"教育学学士,理学学士",11800,78,心理学,gkspecial140,1,本科(普通),9,理学,61,心理学类,四年,心理学,957,123492,071101,140,2654,2437735,966
28,"教育学学士,理学学士",10800,72,应用心理学,gkspecial141,1,本科(普通),9,理学,61,心理学类,四年,应用心理学,956,123455,071102,141,778,1414964,305
33,理学学士,11800,67,统计学,gkspecial142,1,本科(普通),9,理学,62,统计学类,四年,统计学,955,129619,071201,142,1015,898204,402
36,理学学士,13300,64,应用统计学,gkspecial143,1,本科(普通),9,理学,62,统计学类,四年,应用统计学,954,133906,071202,143,514,768374,196
0,理学学士,0,0,数据科学,gkspecial8537,1,本科(普通),9,理学,62,统计学类,四年,数据科学,0,0,071203T,8537,134,10821,48
0,理学学士,0,0,生物统计学,gkspecial9773,1,本科(普通),9,理学,62,统计学类,四年,生物统计学,0,97665,071204T,9773,78,9292,25
88,工学学士,12600,12,工程力学,gkspecial145,1,本科(普通),10,工学,63,力学类,四年,工程力学,952,133925,080102,145,365,519715,114
84,"理学学士,工学学士",14600,16,理论与应用力学,gkspecial144,1,本科(普通),10,工学,63,力学类,四年,理论与应用力学,953,136075,080101,144,96,352666,27
92,工学学士,11200,8,机械设计制造及其自动化,gkspecial147,1,本科(普通),10,工学,64,机械类,四年,机械设计制造及其自动化,950,115899,080202,147,2742,3046962,1176
54,工学学士,12900,46,工业设计,gkspecial150,1,本科(普通),10,工学,64,机械类,四年,工业设计,947,104610,080205,150,935,1357229,382
90,工学学士,13000,10,车辆工程,gkspecial152,1,本科(普通),10,工学,64,机械类,四年,车辆工程,945,105978,080207,152,1221,1335920,473
91,工学学士,13300,9,机械工程,gkspecial146,1,本科(普通),10,工学,64,机械类,四年,机械工程,951,107054,080201,146,1311,1331176,502
90,工学学士,12600,10,机械电子工程,gkspecial149,1,本科(普通),10,工学,64,机械类,四年,机械电子工程,948,109042,080204,149,862,946680,311
82,工学学士,11800,18,微机电系统工程,gkspecial1143,1,本科(普通),10,工学,64,机械类,四年,微机电系统工程,0,105643,080210T,1143,108,498912,37
67,工学学士,9300,33,机械工艺技术,gkspecial1142,1,本科(普通),10,工学,64,机械类,四年,机械工艺技术,0,105798,080209T,1142,82,489585,32
84,工学学士,11600,16,材料成型及控制工程,gkspecial148,1,本科(普通),10,工学,64,机械类,四年,材料成型及控制工程,949,106398,080203,148,702,465848,297
0,工学学士,0,0,智能制造工程,gkspecial8379,1,本科(普通),10,工学,64,机械类,四年,智能制造工程,0,107141,080213T,8379,292,464026,101
78,工学学士,11700,22,汽车服务工程,gkspecial153,1,本科(普通),10,工学,64,机械类,四年,汽车服务工程,944,107874,080208,153,378,370578,146
86,工学学士,12000,14,过程装备与控制工程,gkspecial151,1,本科(普通),10,工学,64,机械类,四年,过程装备与控制工程,946,107415,080206,151,477,370365,205
0,工学学士,0,0,新能源汽车工程,gkspecial8382,1,本科(普通),10,工学,64,机械类,四年,新能源汽车工程,0,96890,080216T,8382,212,277861,85
0,工学学士,0,0,智能车辆工程,gkspecial8380,1,本科(普通),10,工学,64,机械类,四年,智能车辆工程,0,118659,080214T,8380,140,205296,50
74,工学学士,9500,26,汽车维修工程教育,gkspecial1145,1,本科(普通),10,工学,64,机械类,四年,汽车维修工程教育,0,98802,080212T,1145,58,169230,14
66,工学学士,9300,34,机电技术教育,gkspecial1144,1,本科(普通),10,工学,64,机械类,四年,机电技术教育,0,106436,080211T,1144,76,156099,24
0,工学学士,0,0,仿生科学与工程,gkspecial8381,1,本科(普通),10,工学,64,机械类,四年,仿生科学与工程,0,0,080215T,8381,100,155253,33
0,工学学士,0,0,智能交互设计,gkspecial8802,1,本科(普通),10,工学,64,机械类,四年,智能交互设计,0,160842,080218T,8802,113,138664,33
0,工学学士,0,0,应急装备技术与工程,gkspecial8803,1,本科(普通),10,工学,64,机械类,四年,应急装备技术与工程,0,95698,080219T,8803,75,52720,28
0,工学学士,0,0,增材制造工程,gkspecial8801,1,本科(普通),10,工学,64,机械类,四年,增材制造工程,0,93763,080217T,8801,83,39936,25
0,工学学士,0,0,农林智能装备工程,gkspecial9879,1,本科(普通),10,工学,64,机械类,四年,农林智能装备工程,0,132495,080220T,9879,43,4877,17
76,工学学士,12000,24,测控技术与仪器,gkspecial154,1,本科(普通),10,工学,65,仪器类,四年,测控技术与仪器,943,128472,080301,154,739,668524,282
0,工学学士,0,0,智能感知工程,gkspecial8682,1,本科(普通),10,工学,65,仪器类,四年,智能感知工程,0,97992,080303T,8682,153,160221,50
0,工学学士,0,0,精密仪器,gkspecial8383,1,本科(普通),10,工学,65,仪器类,四年,精密仪器,0,100337,080302T,8383,132,112552,44
71,工学学士,12600,29,材料科学与工程,gkspecial155,1,本科(普通),10,工学,66,材料类,四年,材料科学与工程,942,122002,080401,155,1106,865111,412
63,"理学学士,工学学士",11500,37,材料化学,gkspecial157,1,本科(普通),10,工学,66,材料类,四年,材料化学,940,112701,080403,157,384,690975,146
68,工学学士,10800,32,高分子材料与工程,gkspecial161,1,本科(普通),10,工学,66,材料类,四年,高分子材料与工程,936,111303,080407,161,487,636889,210
78,工学学士,13100,22,新能源材料与器件,gkspecial1151,1,本科(普通),10,工学,66,材料类,四年,新能源材料与器件,0,134158,080414T,1151,304,503028,117
57,工学学士,11500,43,纳米材料与技术,gkspecial1150,1,本科(普通),10,工学,66,材料类,四年,纳米材料与技术,0,133864,080413T,1150,179,497073,55
75,"理学学士,工学学士",12800,25,材料物理,gkspecial156,1,本科(普通),10,工学,66,材料类,四年,材料物理,941,155456,080402,156,180,490217,54
66,工学学士,13200,34,功能材料,gkspecial1149,1,本科(普通),10,工学,66,材料类,四年,功能材料,0,125478,080412T,1149,104,409897,41
37,工学学士,10600,63,宝石及材料工艺学,gkspecial1147,1,本科(普通),10,工学,66,材料类,四年,宝石及材料工艺学,0,132760,080410T,1147,138,294292,55
77,工学学士,10500,23,无机非金属材料工程,gkspecial160,1,本科(普通),10,工学,66,材料类,四年,无机非金属材料工程,937,130605,080406,160,236,256358,105
72,工学学士,11500,28,复合材料与工程,gkspecial162,1,本科(普通),10,工学,66,材料类,四年,复合材料与工程,935,129536,080408,162,131,253884,48
80,工学学士,11500,20,金属材料工程,gkspecial159,1,本科(普通),10,工学,66,材料类,四年,金属材料工程,938,132129,080405,159,181,242523,85
92,工学学士,12000,8,焊接技术与工程,gkspecial1148,1,本科(普通),10,工学,66,材料类,四年，五年,焊接技术与工程,0,134413,080411T,1148,276,234875,78
89,工学学士,12500,11,冶金工程,gkspecial158,1,本科(普通),10,工学,66,材料类,四年,冶金工程,939,132139,080404,158,335,224779,129
74,工学学士,12700,26,粉体材料科学与工程,gkspecial1146,1,本科(普通),10,工学,66,材料类,四年,粉体材料科学与工程,0,132239,080409T,1146,56,142032,15
0,工学学士,0,0,材料设计科学与工程,gkspecial1281,1,本科(普通),10,工学,66,材料类,四年,材料设计科学与工程,0,107590,080415T,1281,42,57928,13
0,工学学士,0,0,智能材料与结构,gkspecial8692,1,本科(普通),10,工学,66,材料类,四年,智能材料与结构,0,128228,080417T,8692,59,53116,24
0,工学学士,0,0,复合材料成型工程,gkspecial8384,1,本科(普通),10,工学,66,材料类,四年,复合材料成型工程,0,116859,080416T,8384,44,35129,14
0,工学学士,0,0,光电信息材料与器件,gkspecial9328,1,本科(普通),10,工学,66,材料类,四年,光电信息材料与器件,0,222141,080418T,9328,63,17729,20
0,工学学士,0,0,稀土材料科学与工程,gkspecial9883,1,本科(普通),10,工学,66,材料类,四年,稀土材料科学与工程,0,94359,080423T,9883,51,11694,17
0,工学学士,0,0,软物质科学与工程,gkspecial9882,1,本科(普通),10,工学,66,材料类,四年,软物质科学与工程,0,102470,080422T,9882,35,11357,14
0,工学学士,0,0,材料智能技术,gkspecial9880,1,本科(普通),10,工学,66,材料类,四年,材料智能技术,0,119338,080420T,9880,32,8789,15
0,工学学士,0,0,电子信息材料,gkspecial9881,1,本科(普通),10,工学,66,材料类,四年,电子信息材料,0,118202,080421T,9881,40,8380,13
0,工学学士,0,0,生物材料,gkspecial9783,1,本科(普通),10,工学,66,材料类,四年,生物材料,0,116752,080419T,9783,71,7004,25
84,工学学士,12800,16,能源与动力工程,gkspecial163,1,本科(普通),10,工学,67,能源动力类,四年,能源与动力工程,934,93663,080501,163,1072,1002615,388
72,工学学士,13400,28,新能源科学与工程,gkspecial1152,1,本科(普通),10,工学,67,能源动力类,四年,新能源科学与工程,0,113773,080503T,1152,472,912649,157
71,工学学士,15200,29,能源与环境系统工程,gkspecial1153,1,本科(普通),10,工学,67,能源动力类,四年,能源与环境系统工程,0,98170,080502T,1153,208,279030,84
0,工学学士,0,0,储能科学与工程,gkspecial8689,1,本科(普通),10,工学,67,能源动力类,四年,储能科学与工程,0,133695,080504T,8689,245,104381,76
0,工学学士,0,0,能源服务工程,gkspecial8804,1,本科(普通),10,工学,67,能源动力类,四年,能源服务工程,0,114920,080505T,8804,55,37264,21
0,工学学士,0,0,可持续能源,gkspecial9330,1,本科(普通),10,工学,67,能源动力类,四年,可持续能源,0,122640,080507TK,9330,46,22097,21
0,工学学士,0,0,氢能科学与工程,gkspecial9329,1,本科(普通),10,工学,67,能源动力类,四年,氢能科学与工程,0,131303,080506TK,9329,94,16263,36
82,工学学士,11300,18,电气工程及其自动化,gkspecial164,1,本科(普通),10,工学,68,电气类,四年,电气工程及其自动化,933,129104,080601,164,4965,3114252,1995
80,工学学士,14700,20,电气工程与智能控制,gkspecial1156,1,本科(普通),10,工学,68,电气类,四年,电气工程与智能控制,0,117458,080604T,1156,432,2956475,176
72,工学学士,14500,28,智能电网信息工程,gkspecial1154,1,本科(普通),10,工学,68,电气类,四年,智能电网信息工程,0,117500,080602T,1154,253,663695,100
